Date(UTC),UnixTimeStamp,Difficulty,BlockSize,TxFeeUSD,PriceBtcUsd,ERC20Transfer,ERC20Addr,GtrendsEth,Gold,SP500,TickerRIOT,TickerMSTR,PriceEthUsd
9/15/17,1505433600,2366.097,19312,0.37,3166.300049,128673,93625,14,1325.2,2495.67,4.25,126.81,259.57
9/16/17,1505520000,2350.116,16698,0.45,3637.75,110903,84355,14,1310.8,2502.51,4.3,125.95,254.49
9/17/17,1505606400,2390.881,14350,0.33,3606.280029,142277,120269,14,1310.8,2502.51,4.3,125.95,258.4
9/18/17,1505692800,2351.653,17536,0.33,3591.090088,143449,112304,14,1310.8,2502.51,4.3,125.95,297.53
9/19/17,1505779200,2380.774,16596,0.32,4073.790039,135141,107616,14,1310.6,2506.29,4.6,125.85,283
9/20/17,1505865600,2380.957,16028,0.57,3916.360107,98003,73485,14,1316.4,2506.84,4.4,125.3,283.56
9/21/17,1505952000,2405.383,16104,0.26,3901.469971,129468,104055,14,1294.8,2507.16,4.29,124.51,257.77
9/22/17,1506038400,2938.237,16972,0.3,3628.02002,112697,93423,14,1297.5,2497.26,4.27,124.76,262.94
9/23/17,1506124800,2960.802,15951,0.35,3629.919922,93864,73157,14,1311.5,2499.39,4.11,123.96,286.14
9/24/17,1506211200,2945.612,17983,0.44,3796.149902,66172,46745,14,1311.5,2499.39,4.11,123.96,282.6
9/25/17,1506297600,2912.421,19577,0.37,3681.580078,88410,65136,14,1311.5,2499.39,4.11,123.96,294.89
9/26/17,1506384000,2887.116,18527,0.36,3928.409912,100752,71637,14,1301.7,2501.04,4.3,124.54,288.64
9/27/17,1506470400,2916.043,18893,0.42,3892.939941,98936,68382,14,1287.8,2503.3,4.4999,127.33,309.97
9/28/17,1506556800,2896.072,20553,0.34,4197.129883,98623,66425,14,1288.7,2503.41,4.98,127.72,302.77
9/29/17,1506643200,2802.971,21540,0.3,4171.620117,75941,50795,14,1284.8,2509.96,5.16,127.71,292.58
9/30/17,1506729600,2773.895,21998,0.38,4166.109863,69309,49819,14,1275.8,2521.2,6.445,129.06,302.77
10/1/17,1506816000,2865.649,21781,0.38,4341.049805,70350,47265,13,1275.8,2521.2,6.445,129.06,303.95
10/2/17,1506902400,2861.171,21143,0.35,4395.810059,73284,51515,13,1275.8,2521.2,6.445,129.06,296.81
10/3/17,1506988800,2838.826,20918,0.34,4408.459961,76597,56983,13,1274.6,2530.34,8.09,129.27,291.81
10/4/17,1507075200,2896.353,20395,0.37,4319.370117,62396,44966,13,1276.8,2533.48,8.18,130.99,291.68
10/5/17,1507161600,2968.747,20313,0.39,4229.879883,63472,45082,13,1273.2,2540.86,7.3,131.16,294.99
10/6/17,1507248000,2912.479,21656,0.42,4324.459961,66861,45275,13,1274.9,2547.44,7.4,131.36,308.33
10/7/17,1507334400,2857.438,19657,0.34,4369.350098,73014,47571,13,1285,2551.39,8.74,132.12,311.26
10/8/17,1507420800,2915.521,19150,0.37,4429.669922,78219,53269,13,1285,2551.39,8.74,132.12,309.49
10/9/17,1507507200,2930.956,19671,0.34,4614.52002,78959,59809,13,1285,2551.39,8.74,132.12,296.95
10/10/17,1507593600,2913.485,21438,0.36,4776.209961,95128,70552,13,1293.8,2549.99,8.75,132.35,298.46
10/11/17,1507680000,2997.386,20045,0.83,4789.25,77894,54763,13,1288.9,2550.62,9.24,132.13,302.86
10/12/17,1507766400,2911.728,21137,0.35,4829.580078,93663,67102,13,1296.5,2552.88,8.2,133.57,302.89
10/13/17,1507852800,3031.012,21845,0.42,5464.160156,95874,71553,13,1304.6,2555.66,7.9,135,336.83
10/14/17,1507939200,2917.998,19951,0.41,5643.529785,89823,64515,13,1303,2555.57,7.55,135.83,338.81
10/15/17,1508025600,2962.491,19011,0.4,5835.959961,80684,57436,13,1303,2555.57,7.55,135.83,336.58
10/16/17,1508112000,1922.324,16294,0.28,5687.569824,145630,114782,13,1303,2555.57,7.55,135.83,334.23
10/17/17,1508198400,1430.794,14412,0.2,5741.580078,161702,127424,13,1286.2,2557.17,8.13,135.89,316.14
10/18/17,1508284800,1412.602,13060,0.2,5603.819824,123933,92021,13,1283,2562.87,7.67,136,313.54
10/19/17,1508371200,1460.305,12978,0.18,5583.740234,128913,94831,13,1290,2553.39,7.7892,135.56,307.41
10/20/17,1508457600,1448.048,15254,0.27,5708.109863,136849,104083,13,1280.5,2567.56,8.49,137,303.08
10/21/17,1508544000,1470.935,11983,0.15,5996.790039,91174,62475,13,1280.9,2578.08,8.75,136.88,299.55
10/22/17,1508630400,1479.883,10947,0.13,6036.660156,66745,42201,13,1280.9,2578.08,8.75,136.88,294.03
10/23/17,1508716800,1455.82,12828,0.16,6006,154838,118480,13,1280.9,2578.08,8.75,136.88,285.27
10/24/17,1508803200,1496.921,13946,0.22,5935.52002,144208,107505,13,1278.3,2568.66,7.9,137.04,296.5
10/25/17,1508889600,1484.205,14347,0.19,5524.600098,156660,118653,13,1279,2566.52,7.2,137.85,296.35
10/26/17,1508976000,1437.018,14417,0.17,5747.950195,187325,147049,13,1269.6,2560.08,7.26,140.96,295.54
10/27/17,1509062400,1447.521,14924,0.18,5899.740234,214386,170907,13,1271.8,2570.26,6.91,140.86,296.36
10/28/17,1509148800,1468.426,14317,0.15,5787.819824,243856,197896,13,1277.7,2577.75,7.05,135.81,293.35
10/29/17,1509235200,1459.599,14872,0.15,5754.439941,253731,204399,13,1277.7,2577.75,7.05,135.81,304.04
10/30/17,1509321600,1447.379,16448,0.17,6114.850098,256519,206619,13,1277.7,2577.75,7.05,135.81,306.8
10/31/17,1509408000,1462.242,15604,0.19,6132.02002,240472,186252,13,1270.5,2575.99,6.8,132.26,303.64
11/1/17,1509494400,1505.309,15758,0.2,6440.970215,223768,161232,24,1277.3,2583.21,6.95,134.54,289.42
11/2/17,1509580800,1441.55,15696,0.2,6777.77002,253204,194350,24,1278.1,2579.46,6.96,133.99,284.92
11/3/17,1509667200,1419.283,15831,0.17,7087.529785,294808,246580,24,1269.2,2581.93,6.75,133.68,304.51
11/4/17,1509753600,1405.222,12156,0.16,7164.47998,235018,197732,24,1281.6,2587.47,7.64,134.3,300.04
11/5/17,1509840000,1439.533,11640,0.14,7404.52002,153907,118809,24,1281.6,2587.47,7.64,134.3,296.23
11/6/17,1509926400,1433.805,13796,0.16,7403.220215,148561,114107,24,1281.6,2587.47,7.64,134.3,296.82
11/7/17,1510012800,1412.215,14267,0.2,7023.100098,155062,121380,24,1275.8,2592.11,8.3,133.71,291.84
11/8/17,1510099200,1454.538,14220,0.24,7141.379883,139532,101054,24,1283.7,2588.71,7.78,134.39,307.35
11/9/17,1510185600,1420.593,13929,0.22,7446.830078,111893,67641,24,1287.5,2584,7.5,133.39,319.66
11/10/17,1510272000,1429.592,13413,0.19,7173.72998,128946,84207,24,1274.2,2580.18,7.16,133.5,296.86
11/11/17,1510358400,1437.744,12665,0.19,6618.609863,218484,181478,24,1278.9,2576.53,7.25,132.22,314.23
11/12/17,1510444800,1487.331,13233,0.21,6295.450195,206204,169039,24,1278.9,2576.53,7.25,132.22,306.02
11/13/17,1510531200,1456.779,14443,0.22,5938.25,205781,167366,24,1278.9,2576.53,7.25,132.22,314.6
11/14/17,1510617600,1448.755,16232,0.24,6561.47998,188896,138655,24,1282.9,2577.75,7.02,133.18,334.72
11/15/17,1510704000,1424.358,16453,0.25,6634.759766,142548,96798,24,1277.7,2569.45,7.93,132.24,331.2
11/16/17,1510790400,1397.135,15278,0.24,7323.240234,148203,104895,24,1278.2,2572.95,8.12,133.42,330.32
11/17/17,1510876800,1403.216,15301,0.24,7853.569824,143762,101046,24,1296.5,2582.94,8.13,133.76,331.72
11/18/17,1510963200,1389.738,14628,0.19,7697.209961,231331,182238,24,1275.3,2579.49,10.35,134.59,346.65
11/19/17,1511049600,1402.317,14551,0.22,7766.029785,206858,164981,24,1275.3,2579.49,10.35,134.59,354.6
11/20/17,1511136000,1489.214,16654,0.26,8039.069824,193524,148398,24,1275.3,2579.49,10.35,134.59,367.71
11/21/17,1511222400,1471.463,16182,0.25,8205.740234,182748,140449,24,1281.7,2589.17,11.26,137,360.52
11/22/17,1511308800,1462.848,15978,0.25,8077.950195,157860,112818,24,1296.8,2600.31,15.99,137.46,380.84
11/23/17,1511395200,1518.894,16029,0.27,8232.379883,149862,103305,24,1291.8,2600.42,23.6,137.43,406.57
11/24/17,1511481600,1549.351,15104,0.28,8074.02002,165538,121361,24,1291.8,2600.42,23.6,137.43,470.43
11/25/17,1511568000,1562.073,16192,0.24,8241.709961,211435,160731,24,1298.9,2602.66,15.6,136.3,464.61
11/26/17,1511654400,1553.38,16099,0.31,8789.040039,151326,106957,24,1298.9,2602.66,15.6,136.3,470.54
11/27/17,1511740800,1537.205,22187,0.29,9352.719727,1073786,971917,24,1298.9,2602.66,15.6,136.3,475.24
11/28/17,1511827200,1508.043,18980,0.31,9823.429688,237782,180096,24,1299.2,2605.94,15.25,138.2,466.27
11/29/17,1511913600,1520.78,18539,0.29,10077.40039,181308,124744,24,1286.2,2627.82,13.18,136.59,427.42
11/30/17,1512000000,1542.746,18059,0.28,9906.790039,143323,86662,24,1276.7,2633.93,13.5,136.76,434.85
12/1/17,1512086400,1546.95,18184,0.31,10198.59961,151361,105914,46,1282.3,2645.1,15,135,461.58
12/2/17,1512172800,1570.293,17954,0.25,10978.29981,170000,112733,46,1277.7,2657.19,15.07,135.23,457.96
12/3/17,1512259200,1509.751,19326,0.27,11082.7002,141307,94464,46,1277.7,2657.19,15.07,135.23,462.81
12/4/17,1512345600,1530.846,19741,0.53,11315.40039,100010,68355,46,1277.7,2657.19,15.07,135.23,466.93
12/5/17,1512432000,1477.492,19800,0.78,11685.7002,88114,71255,46,1264.9,2639.78,14.14,134.56,453.96
12/6/17,1512518400,1468.45,21174,0.82,11923.40039,72299,55487,46,1266.1,2626.24,13.7018,134.47,422.48
12/7/17,1512604800,1480.719,17899,1.43,14266.09961,68129,51086,46,1253.1,2628.38,14.6,133.99,421.15
12/8/17,1512691200,1552.89,21220,1.36,17802.90039,110395,73705,46,1248.4,2646.21,15.86,136.25,451.74
12/9/17,1512777600,1553.202,19891,1.42,16523.30078,120314,89545,46,1246.9,2652.19,23.08,133.68,472.86
12/10/17,1512864000,1549.427,20864,1.17,15168.40039,108130,87445,46,1246.9,2652.19,23.08,133.68,436.49
12/11/17,1512950400,1575.712,23554,0.95,15427.40039,115171,88243,46,1246.9,2652.19,23.08,133.68,513.29
12/12/17,1513036800,1556.261,25607,1.17,16919.80078,147987,104217,46,1241.7,2661.73,28.2,132.36,656.52
12/13/17,1513123200,1612.737,26216,1.11,17500,157743,105515,46,1248.6,2667.59,23.03,132.85,699.09
12/14/17,1513209600,1641.299,26049,1.26,16384.59961,150349,104818,46,1257.1,2665.87,24.98,131.75,693.58
12/15/17,1513296000,1716.279,26180,1.1,16601.30078,135735,91856,46,1257.5,2660.63,28.5,132.65,684.27
12/16/17,1513382400,1740.332,26389,1.13,17760.30078,173225,111414,46,1265.5,2685.92,36.47,133.98,692.83
12/17/17,1513468800,1754.69,25965,0.96,19475.80078,172447,104335,46,1265.5,2685.92,36.47,133.98,717.71
12/18/17,1513555200,1783.753,27932,0.93,19106.40039,191702,125115,46,1265.5,2685.92,36.47,133.98,785.99
12/19/17,1513641600,1736.465,31463,1.11,19118.30078,207166,135542,46,1264.2,2692.71,38.6,134.82,812.5
12/20/17,1513728000,1716.149,27465,1.4,17760.30078,164530,120047,46,1269.6,2688.18,36.12,135.07,799.17
12/21/17,1513814400,1741.54,30221,1.3,16642.40039,232811,173847,46,1270.6,2683.02,27.6,133.65,789.39
12/22/17,1513900800,1725.803,29198,0.98,15898,214197,138657,46,1278.8,2684.22,24.52,131.93,657.83
12/23/17,1513987200,1792.357,26198,0.92,13948.7002,239151,171914,46,1287.5,2679.09,31.22,131.04,700.44
12/24/17,1514073600,1822.645,20519,0.91,14608.2002,151163,97929,46,1287.5,2679.09,31.22,131.04,675.91
12/25/17,1514160000,1853.229,21721,0.73,13995.90039,173411,114745,46,1287.5,2679.09,31.22,131.04,723.14
12/26/17,1514246400,1865.831,22433,0.69,14036.59961,225798,161509,46,1287.5,2679.09,31.22,131.04,753.4
12/27/17,1514332800,1864.022,24734,0.67,16163.5,274274,212561,46,1291.4,2682.1,29.8,131.39,739.94
12/28/17,1514419200,1916.424,25965,0.63,15864.09961,253695,190411,46,1297.2,2686.1,27.23,131.6,716.69
12/29/17,1514505600,1870.551,29542,0.68,14695.79981,209915,151785,46,1309.3,2689.15,28.4,131.3,739.6
12/30/17,1514592000,1874.64,29346,0.59,14681.90039,157357,106427,46,1316.1,2683.73,27.9,131.8,692.99
12/31/17,1514678400,1919.555,25038,0.68,12897.7002,174644,115496,46,1316.1,2683.73,27.9,131.8,741.13
1/1/18,1514764800,1935.072,24025,0.64,14112.2002,175286,119193,43,1316.1,2683.73,27.9,131.8,756.2
1/2/18,1514851200,1924.73,30157,0.79,13625,203644,134038,43,1316.1,2683.73,27.9,131.8,861.97
1/3/18,1514937600,1904.343,32473,0.94,14978.2002,190084,131238,43,1318.5,2697.85,24.36,132.38,941.1
1/4/18,1515024000,1895.45,33681,1.04,15270.7002,155054,108820,43,1321.6,2719.31,24.27,135.06,944.83
1/5/18,1515110400,1933.064,33416,2.42,15477.2002,173793,134329,43,1322.3,2731.33,24.43,135.01,967.13
1/6/18,1515196800,1899.132,32655,2.99,17462.09961,183551,135143,43,1320.4,2742.67,23.42,136.61,1006.41
1/7/18,1515283200,1950.647,31266,2.82,17527.30078,201285,143604,43,1320.4,2742.67,23.42,136.61,1117.75
1/8/18,1515369600,2005.81,32502,2.75,16476.19922,200436,141484,43,1320.4,2742.67,23.42,136.61,1136.11
1/9/18,1515456000,2009.517,33037,3.17,15123.7002,189331,136224,43,1313.7,2751.15,24.02,136.25,1289.24
1/10/18,1515542400,2005.905,30646,3.92,14588.5,183106,135785,43,1319.3,2745.55,22.94,136.62,1248.99
1/11/18,1515628800,2075.422,31298,3.04,14968.2002,190622,140566,43,1322.5,2752.97,20.85,138.36,1139.32
1/12/18,1515715200,2099.697,30655,2.62,13453.90039,209485,148962,43,1334.9,2770.18,21.88,139.75,1261.03
1/13/18,1515801600,2140.802,31264,2.83,13952.40039,193604,140597,43,1337.1,2798.96,18.28,138.31,1385.02
1/14/18,1515888000,2169.168,29323,2.81,14370.79981,206810,147318,43,1337.1,2798.96,18.28,138.31,1359.48
1/15/18,1515974400,2189.372,31846,2.36,13767.29981,203509,152247,43,1337.1,2798.96,18.28,138.31,1278.69
1/16/18,1516060800,2201.747,32767,1.83,13836.09961,207563,148621,43,1337.1,2798.96,18.28,138.31,1050.26
1/17/18,1516147200,2257.174,32427,1.66,11431.09961,201492,145684,43,1339.2,2784.99,17.76,139.6,1024.69
1/18/18,1516233600,2275.486,31705,1.81,11198.79981,216466,145312,43,1327.2,2802.4,19.8,138.85,1012.97
1/19/18,1516320000,2268.78,28846,1.86,11429.79981,209212,147664,43,1333.1,2802.6,19.91,140.98,1037.36
1/20/18,1516406400,2363.823,27414,2.08,11656.2002,245993,171921,43,1331.9,2809.16,19.48,139.22,1150.5
1/21/18,1516492800,2372.815,26798,1.38,12889.2002,212840,156050,43,1331.9,2809.16,19.48,139.22,1049.09
1/22/18,1516579200,2395.157,25864,1.23,11633.09961,216984,158817,43,1331.9,2809.16,19.48,139.22,999.64
1/23/18,1516665600,2399.287,25079,1.53,10944.5,233854,174455,43,1336.7,2835.05,19.6,139.1,984.47
1/24/18,1516752000,2459.967,24566,1.5,10903.40039,252762,186784,43,1361.4,2845.42,19.24,138.29,1061.78
1/25/18,1516838400,2507.603,23671,1.4,11421.7002,277511,217871,43,1368,2846.24,17.91,137.33,1046.37
1/26/18,1516924800,2500.853,26059,1.05,11256,283025,218979,43,1357.2,2847.48,17.13,137.79,1048.58
1/27/18,1517011200,2485.341,22450,1.09,11174.90039,210746,145114,43,1345.1,2867.23,15.23,137.95,1109.08
1/28/18,1517097600,2500.394,24197,1.23,11475.29981,213608,144355,43,1345.1,2867.23,15.23,137.95,1231.58
1/29/18,1517184000,2591.382,25248,1.59,11755.5,190018,135108,43,1345.1,2867.23,15.23,137.95,1169.96
1/30/18,1517270400,2596.25,25224,1.25,11306.79981,212863,148580,43,1340,2832.74,14.28,138.38,1063.75
1/31/18,1517356800,2626.765,24902,1.35,10108.2002,243610,182129,43,1343.1,2832.41,13.75,137.73,1111.31
2/1/18,1517443200,2666.119,26328,1.58,10237.29981,224597,164608,19,1347.9,2816.45,12.3,139.14,1026.19
2/2/18,1517529600,2711.47,26186,1.12,9142.280273,225479,162889,19,1337.3,2808.92,12.16,135.77,917.47
2/3/18,1517616000,2765.665,22592,1.06,8852.120117,194613,134250,19,1336.5,2741.06,10.7,131.59,970.87
2/4/18,1517702400,2759.422,22742,0.87,9175.700195,242788,164496,19,1336.5,2741.06,10.7,131.59,827.59
2/5/18,1517788800,2786.247,24175,0.69,8270.540039,216591,155400,19,1336.5,2741.06,10.7,131.59,695.08
2/6/18,1517875200,2787.077,24934,0.82,7051.75,237033,168599,19,1329.5,2614.78,12.95,133,785.01
2/7/18,1517961600,2837.218,22972,0.78,7755.490234,211758,141802,19,1314.6,2690.95,14.32,133.52,751.81
2/8/18,1518048000,2821.72,20093,0.78,7637.859863,191457,117252,19,1319,2685.01,14.89,131.53,813.55
2/9/18,1518134400,2877.238,22095,0.78,8271.839844,219925,145693,19,1315.7,2601.78,16.05,130.62,877.88
2/10/18,1518220800,2834.459,22121,0.76,8720.080078,252436,142094,19,1326.4,2636.75,17.54,132.87,850.75
2/11/18,1518307200,2950.749,20982,0.68,8616.129883,273057,161869,19,1326.4,2636.75,17.54,132.87,811.24
2/12/18,1518393600,2943.733,22178,0.67,8141.430176,263209,167642,19,1326.4,2636.75,17.54,132.87,865.27
2/13/18,1518480000,2971.561,20432,0.71,8926.719727,240902,149512,19,1330.4,2646.27,16.06,134.51,840.98
2/14/18,1518566400,2952.817,21848,0.79,8599.919922,220071,135920,19,1358,2651.21,16.59,135.83,920.11
2/15/18,1518652800,2892.302,21805,0.76,9488.320313,248794,139831,19,1355.3,2713.46,17.2,137.85,927.95
2/16/18,1518739200,2991.223,20711,0.8,10135.7002,248264,150283,19,1356.2,2727.14,11.46,137.55,938.02
2/17/18,1518825600,2973.719,21891,0.86,10207.5,267125,159210,19,1331.2,2726.01,10.92,137.99,974.77
2/18/18,1518912000,3003.822,20735,0.93,11123.40039,281703,157986,19,1331.2,2726.01,10.92,137.99,913.9
2/19/18,1518998400,2976.958,21811,0.76,10552.59961,289141,149693,19,1331.2,2726.01,10.92,137.99,939.79
2/20/18,1519084800,2932.875,24413,0.74,11231.79981,350125,196665,19,1331.2,2726.01,10.92,137.99,885.52
2/21/18,1519171200,2911.436,23307,0.73,11372.2002,323737,221092,19,1332.1,2720.53,10.6,136.77,840.1
2/22/18,1519257600,2981.197,21747,0.65,10660.40039,350217,249721,19,1332.7,2710.42,9.98,137.37,804.63
2/23/18,1519344000,2967.712,20793,0.73,9937.070313,360164,260441,19,1330.3,2715.8,10.27,137.98,854.7
2/24/18,1519430400,2974.925,21265,0.71,10287.7002,375435,284719,19,1332.8,2757.37,9.9,137.69,833.49
2/25/18,1519516800,3096.446,20566,0.67,9796.419922,319484,225507,19,1332.8,2757.37,9.9,137.69,840.28
2/26/18,1519603200,3030.533,21652,0.64,9669.429688,272691,180388,19,1332.8,2757.37,9.9,137.69,867.62
2/27/18,1519689600,2978.767,20964,0.71,10393.90039,266713,182186,19,1315.5,2780.45,9.96,135.16,871.58
2/28/18,1519776000,3052.568,21593,0.89,10687.2002,338740,239523,19,1317.9,2753.78,10.58,127.98,851.5
3/1/18,1519862400,3103.058,20663,0.73,10385,296577,215292,12,1305.2,2715.22,10.13,123.87,869.87
3/2/18,1519948800,3077.244,22550,0.84,10977.40039,353955,251616,12,1323.4,2658.89,10.58,125.43,855.6
3/3/18,1520035200,3190.815,21173,0.65,11101.90039,313855,229421,12,1319.9,2681.06,10.83,134.14,855.65
3/4/18,1520121600,3140.164,20794,0.74,11497.40039,297585,212161,12,1319.9,2681.06,10.83,134.14,864.83
3/5/18,1520208000,3135.226,22566,0.72,11532.40039,324160,242087,12,1319.9,2681.06,10.83,134.14,849.42
3/6/18,1520294400,3118.411,21623,0.59,11500.09961,278642,201250,12,1335.2,2730.18,10.39,133.2,815.69
3/7/18,1520380800,3194.249,22824,0.58,10803.90039,287118,207931,12,1327.6,2710.18,10.08,133.25,751.13
3/8/18,1520467200,3237.862,21478,0.55,9951.44043,325276,228678,12,1321.7,2732.75,9.57,134.21,698.83
3/9/18,1520553600,3155.884,20374,0.56,9414.69043,349995,244276,12,1324,2752.91,9.24,136.27,726.92
3/10/18,1520640000,3166.735,18862,0.46,9350.589844,255820,189113,12,1320.8,2790.54,8.97,136.07,682.3
3/11/18,1520726400,3148.891,18612,0.43,8852.780273,296067,203137,12,1320.8,2790.54,8.97,136.07,720.36
3/12/18,1520812800,3190.981,21668,0.53,9602.929688,390982,270205,12,1320.8,2790.54,8.97,136.07,697.02
3/13/18,1520899200,3176.689,20946,0.39,9173.040039,353854,258919,12,1327.1,2792.31,8.7,135.04,689.96
3/14/18,1520985600,3135.698,20106,0.39,9214.650391,316058,235727,12,1325.6,2774.06,8.15,133.43,613.15
3/15/18,1521072000,3160.925,20056,0.37,8290.759766,395535,289833,12,1317.8,2754.27,7.51,133.37,610.56
3/16/18,1521158400,3273.412,19502,0.39,8322.910156,342155,256395,12,1312.3,2750.57,8.29,131.76,600.53
3/17/18,1521244800,3261.562,17376,0.29,8321.910156,325819,230952,12,1317.8,2741.38,8.42,130.85,549.79
3/18/18,1521331200,3265.568,20197,0.29,7890.52002,344319,257237,12,1317.8,2741.38,8.42,130.85,537.38
3/19/18,1521417600,3287.244,20642,0.3,8344.120117,337492,263337,12,1317.8,2741.38,8.42,130.85,555.55
3/20/18,1521504000,3281.437,20067,0.32,8619.669922,311527,218411,12,1311.9,2715.05,8.02,130.71,557.57
3/21/18,1521590400,3261.279,20630,0.36,8937.480469,281591,194827,12,1321.5,2714.99,7.94,130.73,559.91
3/22/18,1521676800,3225.445,17883,0.37,8939.44043,229749,154114,12,1333.2,2691.36,7.63,130.86,539.89
3/23/18,1521763200,3284.345,18847,0.36,8736.25,264649,181205,12,1355.7,2646.71,7.5,129.77,543.83
3/24/18,1521849600,3218.749,16599,0.32,8901.950195,254941,137352,12,1360.9,2619.35,7.36,130.7,520.16
3/25/18,1521936000,3264.568,14982,0.33,8612.80957,239663,135711,12,1360.9,2619.35,7.36,130.7,523.01
3/26/18,1522022400,3333.441,17841,0.34,8498.469727,261672,184941,12,1360.9,2619.35,7.36,130.7,486.25
3/27/18,1522108800,3274.586,17230,0.28,8200,270789,186260,12,1347.9,2667.57,6.95,128.42,448.78
3/28/18,1522195200,3258.303,17283,0.28,7836.830078,284790,199136,12,1330,2611.3,6.28,127.7,445.93
3/29/18,1522281600,3183.492,17508,0.26,7979.069824,276057,198712,12,1327.3,2614.41,6.62,128.99,383.9
3/30/18,1522368000,3211.951,18457,0.22,7171.450195,291642,210270,12,1352.9,2633.45,6.36,125.54,393.82
3/31/18,1522454400,3189.076,17025,0.19,6892.47998,265074,201572,12,1352.9,2633.45,6.36,125.54,394.07
4/1/18,1522540800,3239.618,15893,0.17,7003.060059,294982,216952,9,1352.9,2633.45,6.36,125.54,378.85
4/2/18,1522627200,3197.879,16871,0.2,6844.859863,294175,187071,9,1352.9,2633.45,6.36,125.54,384.68
4/3/18,1522713600,3130.326,19076,0.21,7102.259766,296515,219756,9,1337.3,2592.17,6.53,126.82,415.93
4/4/18,1522800000,3176.982,18676,0.17,7456.410156,235067,167181,9,1340.2,2584.04,6.42,126.8,378.65
4/5/18,1522886400,3151.226,19496,0.27,6848.649902,288593,211891,9,1328.5,2657.36,7.22,127.58,381.36
4/6/18,1522972800,3256.2,17769,0.2,6815.959961,255340,184733,9,1336.1,2645.82,6.64,125.87,370.35
4/7/18,1523059200,3235.885,15831,0.17,6630.509766,319255,227686,9,1340.1,2617.18,6.4,125.44,384.98
4/8/18,1523145600,3191.373,17233,0.19,6919.97998,299111,210436,9,1340.1,2617.18,6.4,125.44,400.72
4/9/18,1523232000,3088.964,18630,0.2,7044.319824,315542,228028,9,1340.1,2617.18,6.4,125.44,399.02
4/10/18,1523318400,3135.858,17582,0.21,6795.439941,358567,248227,9,1345.9,2638.41,6.49,127.51,415.65
4/11/18,1523404800,3146.615,18496,0.23,6843.470215,403541,269889,9,1360,2643.89,6.62,128.7,430.42
4/12/18,1523491200,3131.514,21244,0.27,6955.379883,358084,250363,9,1341.9,2653.83,7.47,129.52,493.95
4/13/18,1523577600,3085.986,21136,0.3,7901.089844,341099,238860,9,1347.9,2676.9,7.75,130.18,494.96
4/14/18,1523664000,3132.315,18148,0.26,7874.669922,265977,178644,9,1350.7,2670.1,7.31,132.36,502.79
4/15/18,1523750400,3137.467,18672,0.25,7999.330078,281523,185146,9,1350.7,2670.1,7.31,132.36,534.15
4/16/18,1523836800,3113.712,20768,0.26,8337.570313,319150,235938,9,1350.7,2670.1,7.31,132.36,511.67
4/17/18,1523923200,3132.796,22300,0.24,8071.660156,340321,204179,9,1349.5,2692.74,7.3,134.63,503.03
4/18/18,1524009600,3078.159,22474,0.32,7944.430176,384043,284904,9,1353.5,2710.11,6.87,134.82,525.78
